index,Rock1,Rock2,Model Rating
53,I_Basalt_02,S_Rock Gypsum_02,3.0
54,I_Basalt_02,S_Rock Salt_12,3.0
55,I_Basalt_02,S_Sandstone_12,2.0
56,I_Basalt_02,S_Shale_04,3.0
57,I_Diorite_10,I_Gabbro_03,5.0
58,I_Diorite_10,I_Granite_11,6.5
59,I_Diorite_10,I_Obsidian_09,2.5
60,I_Diorite_10,I_Pegmatite_01,2.5
61,I_Diorite_10,I_Peridotite_11,3.5
62,I_Diorite_10,I_Pumice_06,3.5
63,I_Diorite_10,I_Rhyolite_11,3.5
64,I_Diorite_10,M_Amphibolite_07,6.0
65,I_Diorite_10,M_Anthracite_12,2.0
66,I_Diorite_10,M_Gneiss_07,3.5
67,I_Diorite_10,M_Hornfels_08,3.5
68,I_Diorite_10,M_Marble_04,3.5
69,I_Diorite_10,M_Migmatite_08,5.0
70,I_Diorite_10,M_Phyllite_09,2.5
71,I_Diorite_10,M_Quartzite_09,3.5
72,I_Diorite_10,M_Schist_02,5.0
73,I_Diorite_10,M_Slate_09,3.5
74,I_Diorite_10,S_Bituminous Coal_10,2.5
75,I_Diorite_10,S_Breccia_11,3.5
76,I_Diorite_10,S_Chert_03,3.5
77,I_Diorite_10,S_Conglomerate_08,2.5
78,I_Diorite_10,S_Dolomite_12,3.5
79,I_Diorite_10,S_Micrite_09,5.0
80,I_Diorite_10,S_Rock Gypsum_02,3.0
81,I_Diorite_10,S_Rock Salt_12,3.5
82,I_Diorite_10,S_Sandstone_12,3.5
83,I_Diorite_10,S_Shale_04,2.5
84,I_Gabbro_03,I_Granite_11,3.5
85,I_Gabbro_03,I_Obsidian_09,2.5
86,I_Gabbro_03,I_Pegmatite_01,2.5
87,I_Gabbro_03,I_Peridotite_11,3.5
88,I_Gabbro_03,I_Pumice_06,2.5
89,I_Gabbro_03,I_Rhyolite_11,2.5
90,I_Gabbro_03,M_Amphibolite_07,6.0
91,I_Gabbro_03,M_Anthracite_12,1.0
92,I_Gabbro_03,M_Gneiss_07,2.5
93,I_Gabbro_03,M_Hornfels_08,3.5
94,I_Gabbro_03,M_Marble_04,3.5
95,I_Gabbro_03,M_Migmatite_08,6.5
96,I_Gabbro_03,M_Phyllite_09,2.5
97,I_Gabbro_03,M_Quartzite_09,3.5
98,I_Gabbro_03,M_Schist_02,2.5
99,I_Gabbro_03,M_Slate_09,3.5
100,I_Gabbro_03,S_Bituminous Coal_10,3.5
101,I_Gabbro_03,S_Breccia_11,3.5
102,I_Gabbro_03,S_Chert_03,3.5
103,I_Gabbro_03,S_Conglomerate_08,2.5
104,I_Gabbro_03,S_Dolomite_12,3.5
105,I_Gabbro_03,S_Micrite_09,3.5
106,I_Gabbro_03,S_Rock Gypsum_02,2.0
107,I_Gabbro_03,S_Rock Salt_12,3.5
108,I_Gabbro_03,S_Sandstone_12,2.5
109,I_Gabbro_03,S_Shale_04,3.5
110,I_Granite_11,I_Obsidian_09,3.0
111,I_Granite_11,I_Pegmatite_01,3.5
112,I_Granite_11,I_Peridotite_11,3.5
113,I_Granite_11,I_Pumice_06,3.5
114,I_Granite_11,I_Rhyolite_11,3.0
115,I_Granite_11,M_Amphibolite_07,6.0
116,I_Granite_11,M_Anthracite_12,2.0
117,I_Granite_11,M_Gneiss_07,3.5
118,I_Granite_11,M_Hornfels_08,3.5
119,I_Granite_11,M_Marble_04,6.0
120,I_Granite_11,M_Migmatite_08,6.5
121,I_Granite_11,M_Phyllite_09,3.0
122,I_Granite_11,M_Quartzite_09,5.0
123,I_Granite_11,M_Schist_02,3.5
124,I_Granite_11,M_Slate_09,3.5
125,I_Granite_11,S_Bituminous Coal_10,3.5
126,I_Granite_11,S_Breccia_11,3.5
127,I_Granite_11,S_Chert_03,5.0
128,I_Granite_11,S_Conglomerate_08,3.5
129,I_Granite_11,S_Dolomite_12,3.5
130,I_Granite_11,S_Micrite_09,5.0
131,I_Granite_11,S_Rock Gypsum_02,3.0
132,I_Granite_11,S_Rock Salt_12,3.5
133,I_Granite_11,S_Sandstone_12,3.5
134,I_Granite_11,S_Shale_04,3.5
135,I_Obsidian_09,I_Pegmatite_01,2.5
136,I_Obsidian_09,I_Peridotite_11,3.0
137,I_Obsidian_09,I_Pumice_06,2.0
138,I_Obsidian_09,I_Rhyolite_11,1.0
139,I_Obsidian_09,M_Amphibolite_07,3.0
140,I_Obsidian_09,M_Anthracite_12,3.0
141,I_Obsidian_09,M_Gneiss_07,3.0
142,I_Obsidian_09,M_Hornfels_08,6.0
143,I_Obsidian_09,M_Marble_04,2.0
144,I_Obsidian_09,M_Migmatite_08,3.5
145,I_Obsidian_09,M_Phyllite_09,2.0
146,I_Obsidian_09,M_Quartzite_09,2.0
147,I_Obsidian_09,M_Schist_02,2.0
148,I_Obsidian_09,M_Slate_09,3.0
149,I_Obsidian_09,S_Bituminous Coal_10,3.0
150,I_Obsidian_09,S_Breccia_11,3.5
151,I_Obsidian_09,S_Chert_03,3.0
152,I_Obsidian_09,S_Conglomerate_08,3.0
153,I_Obsidian_09,S_Dolomite_12,2.0
154,I_Obsidian_09,S_Micrite_09,3.0
155,I_Obsidian_09,S_Rock Gypsum_02,3.0
156,I_Obsidian_09,S_Rock Salt_12,3.0
157,I_Obsidian_09,S_Sandstone_12,2.0
158,I_Obsidian_09,S_Shale_04,5.0
159,I_Pegmatite_01,I_Peridotite_11,3.5
160,I_Pegmatite_01,I_Pumice_06,2.5
161,I_Pegmatite_01,I_Rhyolite_11,2.0
162,I_Pegmatite_01,M_Amphibolite_07,3.5
163,I_Pegmatite_01,M_Anthracite_12,1.0
164,I_Pegmatite_01,M_Gneiss_07,2.5
165,I_Pegmatite_01,M_Hornfels_08,2.5
166,I_Pegmatite_01,M_Marble_04,3.0
167,I_Pegmatite_01,M_Migmatite_08,3.5
168,I_Pegmatite_01,M_Phyllite_09,2.0
169,I_Pegmatite_01,M_Quartzite_09,2.5
170,I_Pegmatite_01,M_Schist_02,2.5
171,I_Pegmatite_01,M_Slate_09,3.5
172,I_Pegmatite_01,S_Bituminous Coal_10,2.0
173,I_Pegmatite_01,S_Breccia_11,3.5
174,I_Pegmatite_01,S_Chert_03,3.5
175,I_Pegmatite_01,S_Conglomerate_08,3.5
176,I_Pegmatite_01,S_Dolomite_12,2.5
177,I_Pegmatite_01,S_Micrite_09,3.5
178,I_Pegmatite_01,S_Rock Gypsum_02,2.0
179,I_Pegmatite_01,S_Rock Salt_12,3.5
180,I_Pegmatite_01,S_Sandstone_12,2.0
181,I_Pegmatite_01,S_Shale_04,2.0
182,I_Peridotite_11,I_Pumice_06,3.0
183,I_Peridotite_11,I_Rhyolite_11,2.0
184,I_Peridotite_11,M_Amphibolite_07,6.0
185,I_Peridotite_11,M_Anthracite_12,2.0
186,I_Peridotite_11,M_Gneiss_07,3.5
187,I_Peridotite_11,M_Hornfels_08,6.0
188,I_Peridotite_11,M_Marble_04,3.0
189,I_Peridotite_11,M_Migmatite_08,5.0
190,I_Peridotite_11,M_Phyllite_09,3.0
191,I_Peridotite_11,M_Quartzite_09,3.5
192,I_Peridotite_11,M_Schist_02,3.0
193,I_Peridotite_11,M_Slate_09,5.0
194,I_Peridotite_11,S_Bituminous Coal_10,3.0
195,I_Peridotite_11,S_Breccia_11,3.5
196,I_Peridotite_11,S_Chert_03,3.5
197,I_Peridotite_11,S_Conglomerate_08,6.0
198,I_Peridotite_11,S_Dolomite_12,3.5
199,I_Peridotite_11,S_Micrite_09,5.0
200,I_Peridotite_11,S_Rock Gypsum_02,3.0
201,I_Peridotite_11,S_Rock Salt_12,3.5
202,I_Peridotite_11,S_Sandstone_12,3.5
203,I_Peridotite_11,S_Shale_04,3.0
204,I_Pumice_06,I_Rhyolite_11,2.0
205,I_Pumice_06,M_Amphibolite_07,2.0
206,I_Pumice_06,M_Anthracite_12,1.0
207,I_Pumice_06,M_Gneiss_07,2.0
208,I_Pumice_06,M_Hornfels_08,2.0
209,I_Pumice_06,M_Marble_04,3.0
210,I_Pumice_06,M_Migmatite_08,3.5
211,I_Pumice_06,M_Phyllite_09,2.0
212,I_Pumice_06,M_Quartzite_09,2.0
213,I_Pumice_06,M_Schist_02,2.0
214,I_Pumice_06,M_Slate_09,3.5
215,I_Pumice_06,S_Bituminous Coal_10,2.0
216,I_Pumice_06,S_Breccia_11,3.5
217,I_Pumice_06,S_Chert_03,5.0
218,I_Pumice_06,S_Conglomerate_08,3.5
219,I_Pumice_06,S_Dolomite_12,2.0
220,I_Pumice_06,S_Micrite_09,3.5
221,I_Pumice_06,S_Rock Gypsum_02,2.0
222,I_Pumice_06,S_Rock Salt_12,3.0
223,I_Pumice_06,S_Sandstone_12,3.0
224,I_Pumice_06,S_Shale_04,1.0
225,I_Rhyolite_11,M_Amphibolite_07,3.5
226,I_Rhyolite_11,M_Anthracite_12,1.0
227,I_Rhyolite_11,M_Gneiss_07,2.0
228,I_Rhyolite_11,M_Hornfels_08,2.0
229,I_Rhyolite_11,M_Marble_04,3.0
230,I_Rhyolite_11,M_Migmatite_08,3.5
231,I_Rhyolite_11,M_Phyllite_09,2.0
232,I_Rhyolite_11,M_Quartzite_09,3.0
233,I_Rhyolite_11,M_Schist_02,3.0
234,I_Rhyolite_11,M_Slate_09,3.5
235,I_Rhyolite_11,S_Bituminous Coal_10,2.0
236,I_Rhyolite_11,S_Breccia_11,3.5
237,I_Rhyolite_11,S_Chert_03,3.5
238,I_Rhyolite_11,S_Conglomerate_08,2.5
239,I_Rhyolite_11,S_Dolomite_12,3.5
240,I_Rhyolite_11,S_Micrite_09,3.5
241,I_Rhyolite_11,S_Rock Gypsum_02,3.0
242,I_Rhyolite_11,S_Rock Salt_12,3.0
243,I_Rhyolite_11,S_Sandstone_12,2.5
244,I_Rhyolite_11,S_Shale_04,2.0
245,M_Amphibolite_07,M_Anthracite_12,3.0
246,M_Amphibolite_07,M_Gneiss_07,3.5
247,M_Amphibolite_07,M_Hornfels_08,6.0
248,M_Amphibolite_07,M_Marble_04,3.0
249,M_Amphibolite_07,M_Migmatite_08,6.5
250,M_Amphibolite_07,M_Phyllite_09,3.0
251,M_Amphibolite_07,M_Quartzite_09,3.5
252,M_Amphibolite_07,M_Schist_02,5.0
253,M_Amphibolite_07,M_Slate_09,5.0
254,M_Amphibolite_07,S_Bituminous Coal_10,5.0
255,M_Amphibolite_07,S_Breccia_11,3.5
256,M_Amphibolite_07,S_Chert_03,3.5
257,M_Amphibolite_07,S_Conglomerate_08,3.5
258,M_Amphibolite_07,S_Dolomite_12,3.5
259,M_Amphibolite_07,S_Micrite_09,3.5
260,M_Amphibolite_07,S_Rock Gypsum_02,3.0
261,M_Amphibolite_07,S_Rock Salt_12,3.5
262,M_Amphibolite_07,S_Sandstone_12,3.5
263,M_Amphibolite_07,S_Shale_04,5.0
264,M_Anthracite_12,M_Gneiss_07,2.0
265,M_Anthracite_12,M_Hornfels_08,3.0
266,M_Anthracite_12,M_Marble_04,2.0
267,M_Anthracite_12,M_Migmatite_08,3.5
268,M_Anthracite_12,M_Phyllite_09,1.0
269,M_Anthracite_12,M_Quartzite_09,1.0
270,M_Anthracite_12,M_Schist_02,2.0
271,M_Anthracite_12,M_Slate_09,3.0
272,M_Anthracite_12,S_Bituminous Coal_10,5.0
273,M_Anthracite_12,S_Breccia_11,3.5
274,M_Anthracite_12,S_Chert_03,3.0
275,M_Anthracite_12,S_Conglomerate_08,2.0
276,M_Anthracite_12,S_Dolomite_12,2.0
277,M_Anthracite_12,S_Micrite_09,2.0
278,M_Anthracite_12,S_Rock Gypsum_02,2.0
279,M_Anthracite_12,S_Rock Salt_12,3.0
280,M_Anthracite_12,S_Sandstone_12,1.0
281,M_Anthracite_12,S_Shale_04,2.0
282,M_Gneiss_07,M_Hornfels_08,6.0
283,M_Gneiss_07,M_Marble_04,3.0
284,M_Gneiss_07,M_Migmatite_08,5.0
285,M_Gneiss_07,M_Phyllite_09,3.0
286,M_Gneiss_07,M_Quartzite_09,3.0
287,M_Gneiss_07,M_Schist_02,3.0
288,M_Gneiss_07,M_Slate_09,6.0
289,M_Gneiss_07,S_Bituminous Coal_10,3.0
290,M_Gneiss_07,S_Breccia_11,6.0
291,M_Gneiss_07,S_Chert_03,3.5
292,M_Gneiss_07,S_Conglomerate_08,3.5
293,M_Gneiss_07,S_Dolomite_12,3.0
294,M_Gneiss_07,S_Micrite_09,6.0
295,M_Gneiss_07,S_Rock Gypsum_02,3.0
296,M_Gneiss_07,S_Rock Salt_12,3.0
297,M_Gneiss_07,S_Sandstone_12,3.0
298,M_Gneiss_07,S_Shale_04,5.0
299,M_Hornfels_08,M_Marble_04,3.0
300,M_Hornfels_08,M_Migmatite_08,5.0
301,M_Hornfels_08,M_Phyllite_09,3.0
302,M_Hornfels_08,M_Quartzite_09,3.0
303,M_Hornfels_08,M_Schist_02,3.0
304,M_Hornfels_08,M_Slate_09,5.0
305,M_Hornfels_08,S_Bituminous Coal_10,5.0
306,M_Hornfels_08,S_Breccia_11,3.5
307,M_Hornfels_08,S_Chert_03,3.5
308,M_Hornfels_08,S_Conglomerate_08,3.5
309,M_Hornfels_08,S_Dolomite_12,3.0
310,M_Hornfels_08,S_Micrite_09,5.0
311,M_Hornfels_08,S_Rock Gypsum_02,3.0
312,M_Hornfels_08,S_Rock Salt_12,3.0
313,M_Hornfels_08,S_Sandstone_12,2.0
314,M_Hornfels_08,S_Shale_04,6.0
315,M_Marble_04,M_Migmatite_08,3.5
316,M_Marble_04,M_Phyllite_09,2.0
317,M_Marble_04,M_Quartzite_09,3.0
318,M_Marble_04,M_Schist_02,2.0
319,M_Marble_04,M_Slate_09,3.0
320,M_Marble_04,S_Bituminous Coal_10,2.0
321,M_Marble_04,S_Breccia_11,3.5
322,M_Marble_04,S_Chert_03,3.5
323,M_Marble_04,S_Conglomerate_08,2.5
324,M_Marble_04,S_Dolomite_12,3.0
325,M_Marble_04,S_Micrite_09,3.0
326,M_Marble_04,S_Rock Gypsum_02,5.0
327,M_Marble_04,S_Rock Salt_12,5.0
328,M_Marble_04,S_Sandstone_12,3.0
329,M_Marble_04,S_Shale_04,2.0
330,M_Migmatite_08,M_Phyllite_09,3.5
331,M_Migmatite_08,M_Quartzite_09,5.0
332,M_Migmatite_08,M_Schist_02,5.0
333,M_Migmatite_08,M_Slate_09,5.0
334,M_Migmatite_08,S_Bituminous Coal_10,5.0
335,M_Migmatite_08,S_Breccia_11,3.5
336,M_Migmatite_08,S_Chert_03,3.5
337,M_Migmatite_08,S_Conglomerate_08,3.5
338,M_Migmatite_08,S_Dolomite_12,5.0
339,M_Migmatite_08,S_Micrite_09,6.5
340,M_Migmatite_08,S_Rock Gypsum_02,3.0
341,M_Migmatite_08,S_Rock Salt_12,3.5
342,M_Migmatite_08,S_Sandstone_12,3.5
343,M_Migmatite_08,S_Shale_04,5.0
344,M_Phyllite_09,M_Quartzite_09,2.0
345,M_Phyllite_09,M_Schist_02,2.0
346,M_Phyllite_09,M_Slate_09,3.5
347,M_Phyllite_09,S_Bituminous Coal_10,2.0
348,M_Phyllite_09,S_Breccia_11,3.5
349,M_Phyllite_09,S_Chert_03,3.5
350,M_Phyllite_09,S_Conglomerate_08,2.5
351,M_Phyllite_09,S_Dolomite_12,2.0
352,M_Phyllite_09,S_Micrite_09,3.5
353,M_Phyllite_09,S_Rock Gypsum_02,2.0
354,M_Phyllite_09,S_Rock Salt_12,3.0
355,M_Phyllite_09,S_Sandstone_12,2.0
356,M_Phyllite_09,S_Shale_04,2.0
357,M_Quartzite_09,M_Schist_02,3.5
358,M_Quartzite_09,M_Slate_09,5.0
359,M_Quartzite_09,S_Bituminous Coal_10,2.0
360,M_Quartzite_09,S_Breccia_11,3.5
361,M_Quartzite_09,S_Chert_03,3.5
362,M_Quartzite_09,S_Conglomerate_08,3.5
363,M_Quartzite_09,S_Dolomite_12,5.0
364,M_Quartzite_09,S_Micrite_09,5.0
365,M_Quartzite_09,S_Rock Gypsum_02,3.0
366,M_Quartzite_09,S_Rock Salt_12,3.5
367,M_Quartzite_09,S_Sandstone_12,3.5
368,M_Quartzite_09,S_Shale_04,2.0
369,M_Schist_02,M_Slate_09,3.5
370,M_Schist_02,S_Bituminous Coal_10,3.0
371,M_Schist_02,S_Breccia_11,3.5
372,M_Schist_02,S_Chert_03,3.5
373,M_Schist_02,S_Conglomerate_08,3.5
374,M_Schist_02,S_Dolomite_12,3.5
375,M_Schist_02,S_Micrite_09,3.5
376,M_Schist_02,S_Rock Gypsum_02,3.0
377,M_Schist_02,S_Rock Salt_12,3.5
378,M_Schist_02,S_Sandstone_12,2.5
379,M_Schist_02,S_Shale_04,2.0
380,M_Slate_09,S_Bituminous Coal_10,3.0
381,M_Slate_09,S_Breccia_11,5.0
382,M_Slate_09,S_Chert_03,5.0
383,M_Slate_09,S_Conglomerate_08,3.5
384,M_Slate_09,S_Dolomite_12,3.5
385,M_Slate_09,S_Micrite_09,6.0
386,M_Slate_09,S_Rock Gypsum_02,3.0
387,M_Slate_09,S_Rock Salt_12,3.0
388,M_Slate_09,S_Sandstone_12,3.0
389,M_Slate_09,S_Shale_04,5.0
390,S_Bituminous Coal_10,S_Breccia_11,2.5
391,S_Bituminous Coal_10,S_Chert_03,2.0
392,S_Bituminous Coal_10,S_Conglomerate_08,2.5
393,S_Bituminous Coal_10,S_Dolomite_12,2.0
394,S_Bituminous Coal_10,S_Micrite_09,2.5
395,S_Bituminous Coal_10,S_Rock Gypsum_02,2.0
396,S_Bituminous Coal_10,S_Rock Salt_12,2.0
397,S_Bituminous Coal_10,S_Sandstone_12,2.0
398,S_Bituminous Coal_10,S_Shale_04,5.0
399,S_Breccia_11,S_Chert_03,5.0
400,S_Breccia_11,S_Conglomerate_08,3.5
401,S_Breccia_11,S_Dolomite_12,3.5
402,S_Breccia_11,S_Micrite_09,3.5
403,S_Breccia_11,S_Rock Gypsum_02,3.0
404,S_Breccia_11,S_Rock Salt_12,3.5
405,S_Breccia_11,S_Sandstone_12,3.5
406,S_Breccia_11,S_Shale_04,2.5
407,S_Chert_03,S_Conglomerate_08,3.5
408,S_Chert_03,S_Dolomite_12,3.0
409,S_Chert_03,S_Micrite_09,5.0
410,S_Chert_03,S_Rock Gypsum_02,3.0
411,S_Chert_03,S_Rock Salt_12,5.0
412,S_Chert_03,S_Sandstone_12,2.5
413,S_Chert_03,S_Shale_04,3.0
414,S_Conglomerate_08,S_Dolomite_12,3.5
415,S_Conglomerate_08,S_Micrite_09,5.0
416,S_Conglomerate_08,S_Rock Gypsum_02,3.0
417,S_Conglomerate_08,S_Rock Salt_12,3.5
418,S_Conglomerate_08,S_Sandstone_12,3.5
419,S_Conglomerate_08,S_Shale_04,3.0
420,S_Dolomite_12,S_Micrite_09,6.0
421,S_Dolomite_12,S_Rock Gypsum_02,3.0
422,S_Dolomite_12,S_Rock Salt_12,3.0
423,S_Dolomite_12,S_Sandstone_12,5.0
424,S_Dolomite_12,S_Shale_04,2.0
425,S_Micrite_09,S_Rock Gypsum_02,3.0
426,S_Micrite_09,S_Rock Salt_12,3.0
427,S_Micrite_09,S_Sandstone_12,3.5
428,S_Micrite_09,S_Shale_04,5.0
429,S_Rock Gypsum_02,S_Rock Salt_12,5.0
430,S_Rock Gypsum_02,S_Sandstone_12,2.0
431,S_Rock Gypsum_02,S_Shale_04,2.0
432,S_Rock Salt_12,S_Sandstone_12,2.0
433,S_Rock Salt_12,S_Shale_04,2.0
434,S_Sandstone_12,S_Shale_04,2.0
