index,Rock1,Rock2,Model Rating
162,I_Pegmatite_01,M_Amphibolite_07,5.0
163,I_Pegmatite_01,M_Anthracite_12,5.0
164,I_Pegmatite_01,M_Gneiss_07,5.0
165,I_Pegmatite_01,M_Hornfels_08,5.0
166,I_Pegmatite_01,M_Marble_04,5.0
167,I_Pegmatite_01,M_Migmatite_08,5.0
168,I_Pegmatite_01,M_Phyllite_09,5.0
169,I_Pegmatite_01,M_Quartzite_09,5.0
170,I_Pegmatite_01,M_Schist_02,4.0
171,I_Pegmatite_01,M_Slate_09,5.0
172,I_Pegmatite_01,S_Bituminous Coal_10,5.0
173,I_Pegmatite_01,S_Breccia_11,5.0
174,I_Pegmatite_01,S_Chert_03,5.0
175,I_Pegmatite_01,S_Conglomerate_08,5.0
176,I_Pegmatite_01,S_Dolomite_12,5.0
177,I_Pegmatite_01,S_Micrite_09,5.0
178,I_Pegmatite_01,S_Rock Gypsum_02,4.0
179,I_Pegmatite_01,S_Rock Salt_12,5.0
180,I_Pegmatite_01,S_Sandstone_12,4.0
181,I_Pegmatite_01,S_Shale_04,5.0
182,I_Peridotite_11,I_Pumice_06,5.0
183,I_Peridotite_11,I_Rhyolite_11,5.0
184,I_Peridotite_11,M_Amphibolite_07,5.0
185,I_Peridotite_11,M_Anthracite_12,5.0
186,I_Peridotite_11,M_Gneiss_07,5.0
187,I_Peridotite_11,M_Hornfels_08,5.0
188,I_Peridotite_11,M_Marble_04,5.0
189,I_Peridotite_11,M_Migmatite_08,5.0
190,I_Peridotite_11,M_Phyllite_09,5.0
191,I_Peridotite_11,M_Quartzite_09,4.0
192,I_Peridotite_11,M_Schist_02,5.0
193,I_Peridotite_11,M_Slate_09,5.0
194,I_Peridotite_11,S_Bituminous Coal_10,5.0
195,I_Peridotite_11,S_Breccia_11,5.0
196,I_Peridotite_11,S_Chert_03,5.0
197,I_Peridotite_11,S_Conglomerate_08,5.0
198,I_Peridotite_11,S_Dolomite_12,5.0
199,I_Peridotite_11,S_Micrite_09,5.0
200,I_Peridotite_11,S_Rock Gypsum_02,4.0
201,I_Peridotite_11,S_Rock Salt_12,5.0
202,I_Peridotite_11,S_Sandstone_12,4.0
203,I_Peridotite_11,S_Shale_04,6.0
204,I_Pumice_06,I_Rhyolite_11,5.0
205,I_Pumice_06,M_Amphibolite_07,5.0
206,I_Pumice_06,M_Anthracite_12,5.0
207,I_Pumice_06,M_Gneiss_07,5.0
208,I_Pumice_06,M_Hornfels_08,5.0
209,I_Pumice_06,M_Marble_04,5.0
210,I_Pumice_06,M_Migmatite_08,5.0
211,I_Pumice_06,M_Phyllite_09,5.0
212,I_Pumice_06,M_Quartzite_09,5.0
213,I_Pumice_06,M_Schist_02,5.0
214,I_Pumice_06,M_Slate_09,5.0
215,I_Pumice_06,S_Bituminous Coal_10,5.0
216,I_Pumice_06,S_Breccia_11,4.0
217,I_Pumice_06,S_Chert_03,5.0
218,I_Pumice_06,S_Conglomerate_08,5.0
219,I_Pumice_06,S_Dolomite_12,5.0
220,I_Pumice_06,S_Micrite_09,5.0
221,I_Pumice_06,S_Rock Gypsum_02,5.0
222,I_Pumice_06,S_Rock Salt_12,4.0
223,I_Pumice_06,S_Sandstone_12,4.0
224,I_Pumice_06,S_Shale_04,5.0
225,I_Rhyolite_11,M_Amphibolite_07,5.0
226,I_Rhyolite_11,M_Anthracite_12,6.0
227,I_Rhyolite_11,M_Gneiss_07,4.0
228,I_Rhyolite_11,M_Hornfels_08,5.0
229,I_Rhyolite_11,M_Marble_04,5.0
230,I_Rhyolite_11,M_Migmatite_08,5.0
231,I_Rhyolite_11,M_Phyllite_09,5.0
232,I_Rhyolite_11,M_Quartzite_09,5.0
233,I_Rhyolite_11,M_Schist_02,5.0
234,I_Rhyolite_11,M_Slate_09,5.0
235,I_Rhyolite_11,S_Bituminous Coal_10,4.0
236,I_Rhyolite_11,S_Breccia_11,5.0
237,I_Rhyolite_11,S_Chert_03,4.0
238,I_Rhyolite_11,S_Conglomerate_08,5.0
239,I_Rhyolite_11,S_Dolomite_12,5.0
240,I_Rhyolite_11,S_Micrite_09,5.0
241,I_Rhyolite_11,S_Rock Gypsum_02,4.0
242,I_Rhyolite_11,S_Rock Salt_12,5.0
243,I_Rhyolite_11,S_Sandstone_12,4.0
244,I_Rhyolite_11,S_Shale_04,5.0
245,M_Amphibolite_07,M_Anthracite_12,4.0
246,M_Amphibolite_07,M_Gneiss_07,4.0
247,M_Amphibolite_07,M_Hornfels_08,5.0
248,M_Amphibolite_07,M_Marble_04,5.0
249,M_Amphibolite_07,M_Migmatite_08,5.0
250,M_Amphibolite_07,M_Phyllite_09,6.0
251,M_Amphibolite_07,M_Quartzite_09,4.0
252,M_Amphibolite_07,M_Schist_02,5.0
253,M_Amphibolite_07,M_Slate_09,5.0
254,M_Amphibolite_07,S_Bituminous Coal_10,4.0
255,M_Amphibolite_07,S_Breccia_11,4.0
256,M_Amphibolite_07,S_Chert_03,5.0
257,M_Amphibolite_07,S_Conglomerate_08,5.0
258,M_Amphibolite_07,S_Dolomite_12,5.0
259,M_Amphibolite_07,S_Micrite_09,5.0
260,M_Amphibolite_07,S_Rock Gypsum_02,5.0
261,M_Amphibolite_07,S_Rock Salt_12,4.0
262,M_Amphibolite_07,S_Sandstone_12,5.0
263,M_Amphibolite_07,S_Shale_04,5.0
264,M_Anthracite_12,M_Gneiss_07,4.0
265,M_Anthracite_12,M_Hornfels_08,5.0
266,M_Anthracite_12,M_Marble_04,5.0
267,M_Anthracite_12,M_Migmatite_08,5.0
268,M_Anthracite_12,M_Phyllite_09,6.0
269,M_Anthracite_12,M_Quartzite_09,5.0
270,M_Anthracite_12,M_Schist_02,5.0
271,M_Anthracite_12,M_Slate_09,5.0
272,M_Anthracite_12,S_Bituminous Coal_10,4.0
273,M_Anthracite_12,S_Breccia_11,4.0
274,M_Anthracite_12,S_Chert_03,5.0
275,M_Anthracite_12,S_Conglomerate_08,5.0
276,M_Anthracite_12,S_Dolomite_12,5.0
277,M_Anthracite_12,S_Micrite_09,5.0
278,M_Anthracite_12,S_Rock Gypsum_02,4.0
279,M_Anthracite_12,S_Rock Salt_12,4.0
280,M_Anthracite_12,S_Sandstone_12,4.0
281,M_Anthracite_12,S_Shale_04,5.0
282,M_Gneiss_07,M_Hornfels_08,5.0
283,M_Gneiss_07,M_Marble_04,5.0
284,M_Gneiss_07,M_Migmatite_08,5.0
285,M_Gneiss_07,M_Phyllite_09,5.0
286,M_Gneiss_07,M_Quartzite_09,5.0
287,M_Gneiss_07,M_Schist_02,5.0
288,M_Gneiss_07,M_Slate_09,5.0
289,M_Gneiss_07,S_Bituminous Coal_10,5.0
290,M_Gneiss_07,S_Breccia_11,5.0
291,M_Gneiss_07,S_Chert_03,5.0
292,M_Gneiss_07,S_Conglomerate_08,5.0
293,M_Gneiss_07,S_Dolomite_12,5.0
294,M_Gneiss_07,S_Micrite_09,5.0
295,M_Gneiss_07,S_Rock Gypsum_02,5.0
296,M_Gneiss_07,S_Rock Salt_12,5.0
297,M_Gneiss_07,S_Sandstone_12,5.0
298,M_Gneiss_07,S_Shale_04,5.0
299,M_Hornfels_08,M_Marble_04,5.0
300,M_Hornfels_08,M_Migmatite_08,5.0
301,M_Hornfels_08,M_Phyllite_09,6.0
302,M_Hornfels_08,M_Quartzite_09,5.0
303,M_Hornfels_08,M_Schist_02,5.0
304,M_Hornfels_08,M_Slate_09,6.0
305,M_Hornfels_08,S_Bituminous Coal_10,5.0
306,M_Hornfels_08,S_Breccia_11,5.0
307,M_Hornfels_08,S_Chert_03,5.0
308,M_Hornfels_08,S_Conglomerate_08,5.0
309,M_Hornfels_08,S_Dolomite_12,5.0
310,M_Hornfels_08,S_Micrite_09,5.0
311,M_Hornfels_08,S_Rock Gypsum_02,5.0
312,M_Hornfels_08,S_Rock Salt_12,5.0
313,M_Hornfels_08,S_Sandstone_12,4.0
314,M_Hornfels_08,S_Shale_04,5.0
315,M_Marble_04,M_Migmatite_08,5.0
316,M_Marble_04,M_Phyllite_09,5.0
317,M_Marble_04,M_Quartzite_09,5.0
318,M_Marble_04,M_Schist_02,5.0
319,M_Marble_04,M_Slate_09,5.0
320,M_Marble_04,S_Bituminous Coal_10,5.0
321,M_Marble_04,S_Breccia_11,5.0
322,M_Marble_04,S_Chert_03,5.0
323,M_Marble_04,S_Conglomerate_08,5.0
324,M_Marble_04,S_Dolomite_12,5.0
325,M_Marble_04,S_Micrite_09,5.0
326,M_Marble_04,S_Rock Gypsum_02,4.0
327,M_Marble_04,S_Rock Salt_12,5.0
328,M_Marble_04,S_Sandstone_12,4.0
329,M_Marble_04,S_Shale_04,5.0
330,M_Migmatite_08,M_Phyllite_09,5.0
331,M_Migmatite_08,M_Quartzite_09,5.0
332,M_Migmatite_08,M_Schist_02,5.0
333,M_Migmatite_08,M_Slate_09,5.0
334,M_Migmatite_08,S_Bituminous Coal_10,4.0
335,M_Migmatite_08,S_Breccia_11,5.0
336,M_Migmatite_08,S_Chert_03,5.0
337,M_Migmatite_08,S_Conglomerate_08,5.0
338,M_Migmatite_08,S_Dolomite_12,5.0
339,M_Migmatite_08,S_Micrite_09,5.0
340,M_Migmatite_08,S_Rock Gypsum_02,5.0
341,M_Migmatite_08,S_Rock Salt_12,5.0
342,M_Migmatite_08,S_Sandstone_12,5.0
343,M_Migmatite_08,S_Shale_04,5.0
344,M_Phyllite_09,M_Quartzite_09,5.0
345,M_Phyllite_09,M_Schist_02,5.0
346,M_Phyllite_09,M_Slate_09,5.0
347,M_Phyllite_09,S_Bituminous Coal_10,5.0
348,M_Phyllite_09,S_Breccia_11,4.0
349,M_Phyllite_09,S_Chert_03,5.0
350,M_Phyllite_09,S_Conglomerate_08,5.0
351,M_Phyllite_09,S_Dolomite_12,5.0
352,M_Phyllite_09,S_Micrite_09,5.0
353,M_Phyllite_09,S_Rock Gypsum_02,4.0
354,M_Phyllite_09,S_Rock Salt_12,4.0
355,M_Phyllite_09,S_Sandstone_12,4.0
356,M_Phyllite_09,S_Shale_04,5.0
357,M_Quartzite_09,M_Schist_02,5.0
358,M_Quartzite_09,M_Slate_09,5.0
359,M_Quartzite_09,S_Bituminous Coal_10,5.0
360,M_Quartzite_09,S_Breccia_11,5.0
361,M_Quartzite_09,S_Chert_03,4.0
362,M_Quartzite_09,S_Conglomerate_08,5.0
363,M_Quartzite_09,S_Dolomite_12,5.0
364,M_Quartzite_09,S_Micrite_09,5.0
365,M_Quartzite_09,S_Rock Gypsum_02,5.0
366,M_Quartzite_09,S_Rock Salt_12,5.0
367,M_Quartzite_09,S_Sandstone_12,4.0
368,M_Quartzite_09,S_Shale_04,5.0
369,M_Schist_02,M_Slate_09,5.0
370,M_Schist_02,S_Bituminous Coal_10,4.0
371,M_Schist_02,S_Breccia_11,4.0
372,M_Schist_02,S_Chert_03,5.0
373,M_Schist_02,S_Conglomerate_08,5.0
374,M_Schist_02,S_Dolomite_12,5.0
375,M_Schist_02,S_Micrite_09,5.0
376,M_Schist_02,S_Rock Gypsum_02,5.0
377,M_Schist_02,S_Rock Salt_12,5.0
378,M_Schist_02,S_Sandstone_12,4.0
379,M_Schist_02,S_Shale_04,6.0
380,M_Slate_09,S_Bituminous Coal_10,5.0
381,M_Slate_09,S_Breccia_11,6.0
382,M_Slate_09,S_Chert_03,4.0
383,M_Slate_09,S_Conglomerate_08,5.0
384,M_Slate_09,S_Dolomite_12,5.0
385,M_Slate_09,S_Micrite_09,5.0
386,M_Slate_09,S_Rock Gypsum_02,5.0
387,M_Slate_09,S_Rock Salt_12,5.0
388,M_Slate_09,S_Sandstone_12,4.0
389,M_Slate_09,S_Shale_04,6.0
390,S_Bituminous Coal_10,S_Breccia_11,6.0
391,S_Bituminous Coal_10,S_Chert_03,5.0
392,S_Bituminous Coal_10,S_Conglomerate_08,5.0
393,S_Bituminous Coal_10,S_Dolomite_12,5.0
394,S_Bituminous Coal_10,S_Micrite_09,5.0
395,S_Bituminous Coal_10,S_Rock Gypsum_02,4.0
396,S_Bituminous Coal_10,S_Rock Salt_12,4.0
397,S_Bituminous Coal_10,S_Sandstone_12,4.0
398,S_Bituminous Coal_10,S_Shale_04,6.0
399,S_Breccia_11,S_Chert_03,5.0
400,S_Breccia_11,S_Conglomerate_08,5.0
401,S_Breccia_11,S_Dolomite_12,5.0
402,S_Breccia_11,S_Micrite_09,5.0
403,S_Breccia_11,S_Rock Gypsum_02,4.0
404,S_Breccia_11,S_Rock Salt_12,5.0
405,S_Breccia_11,S_Sandstone_12,6.0
406,S_Breccia_11,S_Shale_04,6.0
407,S_Chert_03,S_Conglomerate_08,5.0
408,S_Chert_03,S_Dolomite_12,5.0
409,S_Chert_03,S_Micrite_09,5.0
410,S_Chert_03,S_Rock Gypsum_02,5.0
411,S_Chert_03,S_Rock Salt_12,4.0
412,S_Chert_03,S_Sandstone_12,5.0
413,S_Chert_03,S_Shale_04,6.0
414,S_Conglomerate_08,S_Dolomite_12,5.0
415,S_Conglomerate_08,S_Micrite_09,5.0
416,S_Conglomerate_08,S_Rock Gypsum_02,5.0
417,S_Conglomerate_08,S_Rock Salt_12,5.0
418,S_Conglomerate_08,S_Sandstone_12,5.0
419,S_Conglomerate_08,S_Shale_04,6.0
420,S_Dolomite_12,S_Micrite_09,5.0
421,S_Dolomite_12,S_Rock Gypsum_02,5.0
422,S_Dolomite_12,S_Rock Salt_12,5.0
423,S_Dolomite_12,S_Sandstone_12,5.0
424,S_Dolomite_12,S_Shale_04,5.0
425,S_Micrite_09,S_Rock Gypsum_02,5.0
426,S_Micrite_09,S_Rock Salt_12,6.0
427,S_Micrite_09,S_Sandstone_12,5.0
428,S_Micrite_09,S_Shale_04,5.0
429,S_Rock Gypsum_02,S_Rock Salt_12,5.0
430,S_Rock Gypsum_02,S_Sandstone_12,5.0
431,S_Rock Gypsum_02,S_Shale_04,5.0
432,S_Rock Salt_12,S_Sandstone_12,5.0
433,S_Rock Salt_12,S_Shale_04,5.0
434,S_Sandstone_12,S_Shale_04,6.0
